Body_size,Wing_size,Body_R,Body_G,Body_B,Wing_R,Wing_G,Wing_B
39.6,34.1,189.2,204.8,229.3,152.5,145.2,158.6
39.6,34.1,203.3,202.8,244.1,202.1,184.4,210.3
39.6,34.1,249.8,172.8,181.1,139.6,126.0,167.3
39.6,34.1,244.3,265.8,206.4,165.2,162.9,161.5
39.6,34.1,246.1,222.9,234.2,176.1,184.3,180.2
39.6,34.1,245.1,245.1,200.8,184.1,145.7,176.8
39.6,34.1,193.8,239.7,238.7,182.5,193.3,187.4
39.6,34.1,268.5,246.5,198.0,169.1,179.6,147.5
39.6,34.1,253.7,224.1,221.1,171.6,187.8,182.4
39.6,34.1,238.5,204.0,214.7,203.4,130.7,186.1
39.6,34.1,212.7,250.6,221.7,164.3,185.5,185.0
39.6,34.1,250.9,227.6,211.1,126.6,211.8,206.9
39.6,34.1,228.0,222.2,213.9,177.4,155.9,175.9
39.6,34.1,221.0,218.3,285.3,116.4,129.4,190.0
39.6,34.1,197.6,190.4,192.7,152.8,161.6,220.2
39.6,34.1,230.3,194.8,249.6,159.6,151.1,152.8
39.6,34.1,236.6,273.2,149.1,184.0,166.4,180.9
39.6,34.1,193.8,230.6,200.2,147.8,191.6,198.5
39.6,34.1,241.7,180.4,197.0,153.0,185.2,192.7
39.6,34.1,243.2,243.2,206.9,134.8,132.1,183.2
39.6,34.1,255.3,220.6,203.5,121.9,168.6,172.7
39.6,34.1,229.5,247.9,219.9,136.3,180.4,187.5
39.6,34.1,266.8,244.1,226.3,172.8,111.1,172.5
39.6,34.1,249.9,219.9,173.5,220.2,178.1,189.6
39.6,34.1,193.4,271.6,236.1,170.0,158.9,164.1
39.6,34.1,244.0,199.6,210.0,184.0,161.1,169.2
39.6,34.1,207.9,227.9,157.8,145.9,126.9,178.8
39.6,34.1,213.4,231.3,196.4,172.8,184.8,175.8
39.6,34.1,284.8,194.3,198.1,197.5,236.7,140.9
39.6,34.1,198.0,228.7,251.9,170.6,125.8,196.2
39.6,34.1,158.2,199.8,282.3,157.6,132.1,194.1
39.6,34.1,266.1,182.1,231.7,185.6,164.1,190.4
39.6,34.1,223.6,239.3,217.8,161.5,150.1,142.0
39.6,34.1,221.7,258.0,219.4,114.3,167.9,149.7
39.6,34.1,232.3,248.4,202.1,177.3,209.1,170.5
39.6,34.1,239.4,265.5,209.8,146.2,126.4,165.4
39.6,34.1,202.2,192.6,235.8,159.4,147.4,142.4
39.6,34.1,170.1,249.0,197.3,147.9,140.6,153.6
39.6,34.1,296.9,249.6,268.0,197.7,128.9,187.0
39.6,34.1,267.9,248.8,199.5,167.1,132.7,174.7
39.6,34.1,195.9,243.3,198.6,150.6,193.3,153.7
39.6,34.1,289.8,228.5,232.1,172.0,205.6,165.1
39.6,34.1,225.3,227.0,179.2,151.0,154.9,180.6
39.6,34.1,220.4,237.7,219.1,145.7,166.1,164.7
39.6,34.1,233.3,188.9,173.7,154.5,197.6,173.3
39.6,34.1,266.4,234.5,236.4,189.2,177.4,145.3
39.6,34.1,239.0,287.1,225.9,163.7,189.7,141.4
39.6,34.1,205.7,234.8,268.0,173.8,169.1,200.3
39.6,34.1,223.3,250.3,189.9,136.1,168.9,214.1
39.6,34.1,253.7,237.0,216.5,202.4,189.0,155.3
39.6,34.1,224.8,224.1,212.9,147.1,133.5,138.6
39.6,34.1,268.7,261.7,174.7,203.7,174.3,179.2
39.6,34.1,196.8,222.5,178.9,165.6,177.2,165.6
39.6,34.1,206.8,237.2,132.4,178.9,139.6,158.6
39.6,34.1,265.4,239.1,265.1,187.2,196.4,147.2
39.6,34.1,269.9,205.0,146.0,146.1,163.2,153.4
39.6,34.1,244.3,183.9,225.1,157.4,189.3,182.3
39.6,34.1,256.4,261.2,210.9,143.5,149.1,155.3
39.6,34.1,248.9,268.0,256.9,162.8,152.0,172.4
39.6,34.1,238.3,191.7,202.0,169.9,169.9,156.3
39.6,34.1,223.9,244.4,206.6,145.6,137.7,206.9
39.6,34.1,238.5,174.6,241.5,127.3,182.8,157.5
39.6,34.1,146.8,251.0,171.6,176.2,158.3,128.5
39.6,34.1,224.8,283.6,209.2,139.7,172.1,157.5
39.6,34.1,235.4,256.1,196.8,139.9,136.2,142.3
39.6,34.1,282.4,211.1,177.7,187.2,213.6,155.4
39.6,34.1,221.4,260.6,206.1,168.4,158.3,190.5
39.6,34.1,212.3,278.9,234.3,179.8,132.9,170.1
39.6,34.1,190.5,206.1,208.8,134.1,177.8,130.3
39.6,34.1,224.9,256.2,227.0,144.8,173.9,168.9
39.6,34.1,231.3,224.2,202.3,161.0,179.4,160.9
39.6,34.1,173.9,222.3,201.5,176.3,145.8,189.1
39.6,34.1,237.4,159.0,222.1,105.1,221.6,163.7
39.6,34.1,252.1,192.0,223.1,186.8,187.7,211.5
39.6,34.1,220.0,227.6,225.1,194.5,179.0,175.1
39.6,34.1,211.8,252.5,192.1,203.9,137.3,141.1
39.6,34.1,166.0,256.9,146.1,163.9,188.1,147.3
39.6,34.1,235.0,158.7,216.9,164.5,146.9,186.2
39.6,34.1,232.1,234.2,252.3,164.6,203.0,126.4
39.6,34.1,262.0,269.5,183.5,118.3,146.2,158.8
39.6,34.1,206.1,229.9,200.2,184.9,162.4,162.8
39.6,34.1,230.3,184.5,226.9,176.4,168.6,179.5
39.6,34.1,197.1,220.6,174.0,135.5,183.2,179.2
39.6,34.1,208.5,193.1,233.0,192.1,146.8,186.5
39.6,34.1,224.8,207.6,209.0,188.9,150.8,148.9
39.6,34.1,275.2,253.9,223.9,158.3,160.9,180.1
39.6,34.1,268.7,209.9,224.2,185.8,166.4,172.3
39.6,34.1,257.9,204.2,218.3,174.8,164.4,183.2
39.6,34.1,247.3,171.1,220.7,135.4,141.1,197.8
39.6,34.1,170.6,157.3,216.5,178.2,164.1,197.5
39.6,34.1,246.8,240.3,178.2,187.1,156.1,185.8
39.6,34.1,248.4,206.7,173.7,128.5,196.5,229.1
39.6,34.1,235.9,220.8,236.6,193.7,83.7,191.4
39.6,34.1,234.0,137.8,264.6,197.0,168.1,177.4
39.6,34.1,221.3,197.7,237.4,134.1,148.9,211.1
39.6,34.1,261.9,193.0,226.8,193.3,194.4,212.2
39.6,34.1,232.8,166.5,175.7,132.6,194.3,145.5
39.6,34.1,183.6,249.1,166.7,173.8,186.5,185.8
39.6,34.1,207.8,180.8,246.6,144.3,224.9,189.6
39.6,34.1,238.0,217.4,240.5,134.2,148.0,140.2
39.6,34.1,214.0,195.2,191.3,176.3,149.9,170.0
39.6,34.1,275.1,243.7,219.6,191.1,169.2,188.2
39.6,34.1,215.6,197.6,184.6,156.1,162.7,187.6
39.6,34.1,200.7,241.9,206.5,170.9,195.6,173.0
39.6,34.1,177.6,179.8,148.1,201.4,164.3,187.5
39.6,34.1,236.0,188.9,204.9,166.8,178.6,183.3
39.6,34.1,200.4,210.7,189.2,141.8,142.2,199.7
39.6,34.1,235.8,183.1,265.3,163.2,130.7,155.5
39.6,34.1,192.2,213.5,245.5,149.0,156.2,166.8
39.6,34.1,245.4,185.3,201.7,177.0,121.8,171.9
39.6,34.1,324.7,220.7,193.9,172.7,210.1,151.1
39.6,34.1,240.4,198.8,212.4,167.2,182.4,135.4
39.6,34.1,211.0,204.7,228.1,179.5,177.1,193.8
39.6,34.1,203.7,253.2,184.0,163.1,119.7,149.4
39.6,34.1,190.7,277.8,231.3,181.0,200.3,187.7
39.6,34.1,199.6,232.4,232.4,132.4,169.8,183.2
39.6,34.1,199.9,181.9,177.5,151.7,182.0,203.2
39.6,34.1,217.6,245.3,240.7,219.2,162.9,233.0
39.6,34.1,247.0,191.5,249.0,152.3,196.0,164.4
39.6,34.1,198.9,215.2,204.2,149.5,160.0,154.5
39.6,34.1,250.4,259.1,203.1,150.6,173.8,170.5
39.6,34.1,249.7,161.0,254.7,151.7,138.6,128.5
39.6,34.1,241.9,271.9,208.1,131.9,176.5,158.0
39.6,34.1,214.2,192.3,170.8,203.4,152.5,185.6
39.6,34.1,229.3,287.8,273.9,174.6,141.4,183.3
39.6,34.1,185.3,215.6,260.6,178.4,168.2,203.2
39.6,34.1,217.9,189.9,255.1,183.9,177.7,195.7
39.6,34.1,174.1,265.7,213.0,197.5,162.9,153.5
39.6,34.1,244.9,182.4,259.3,148.1,151.6,182.6
39.6,34.1,271.2,201.1,189.3,112.8,185.3,172.2
39.6,34.1,207.2,289.0,201.2,219.3,179.5,157.7
39.6,34.1,191.3,227.7,252.6,187.1,186.8,172.5
39.6,34.1,246.9,183.0,180.0,154.7,180.0,195.1
39.6,34.1,229.7,221.6,203.1,148.6,151.9,160.7
39.6,34.1,199.2,234.0,251.9,123.9,200.9,123.5
39.6,34.1,153.0,224.6,264.3,203.4,202.1,158.5
39.6,34.1,272.9,232.8,208.5,132.6,209.6,147.9
39.6,34.1,218.4,144.0,181.7,136.2,190.0,179.6
39.6,34.1,216.7,216.7,218.3,141.2,188.6,196.1
39.6,34.1,231.5,160.3,201.3,168.7,148.5,157.0
39.6,34.1,183.3,238.7,202.1,172.6,185.2,193.7
39.6,34.1,197.4,272.2,231.9,189.8,185.6,156.9
39.6,34.1,229.7,261.5,238.3,170.3,175.3,170.2
39.6,34.1,273.3,252.1,203.6,184.6,212.6,252.5
39.6,34.1,252.2,214.3,193.9,197.1,137.9,162.0
39.6,34.1,210.7,219.6,153.5,188.2,112.9,140.5
39.6,34.1,277.0,229.0,203.5,126.1,225.9,172.1
39.6,34.1,217.5,220.8,194.1,159.1,171.9,141.2
39.6,34.1,259.6,222.5,269.6,166.4,174.6,187.3
39.6,34.1,203.5,245.0,176.5,180.5,193.9,165.6
39.6,34.1,238.7,260.7,197.4,201.6,187.0,192.2
39.6,34.1,207.7,183.5,244.5,207.3,152.9,179.6
39.6,34.1,191.3,217.3,235.3,175.2,202.9,152.7
39.6,34.1,222.0,228.1,228.5,156.2,181.3,163.6
39.6,34.1,256.6,190.9,176.6,194.8,175.0,167.3
39.6,34.1,192.0,188.5,202.4,163.8,192.7,166.9
39.6,34.1,220.0,193.2,213.1,185.7,192.8,186.6
39.6,34.1,234.0,236.1,219.4,191.3,162.4,198.8
39.6,34.1,222.6,270.5,175.7,133.3,184.3,127.3
39.6,34.1,280.7,249.1,217.8,189.6,200.9,170.3
39.6,34.1,211.9,245.5,217.7,171.1,119.9,180.2
39.6,34.1,240.4,238.8,199.2,193.1,166.8,196.6
39.6,34.1,234.8,271.3,236.8,139.7,198.2,162.9
39.6,34.1,254.1,231.3,236.9,169.6,210.1,150.3
39.6,34.1,253.0,210.9,268.2,202.3,213.7,163.9
39.6,34.1,251.1,283.4,256.1,141.6,122.5,112.0
39.6,34.1,270.6,175.2,214.9,166.6,130.0,148.1
39.6,34.1,234.6,159.6,238.0,148.6,214.2,185.2
39.6,34.1,283.5,195.2,247.5,132.2,225.8,174.8
39.6,34.1,257.9,176.3,215.9,189.4,165.5,204.4
39.6,34.1,221.3,200.0,201.6,152.5,173.5,170.1
39.6,34.1,217.6,178.2,230.7,184.0,182.5,146.5
39.6,34.1,270.3,264.6,198.3,129.6,150.8,173.7
39.6,34.1,206.3,214.2,239.3,179.1,166.9,163.3
39.6,34.1,192.4,164.1,196.7,130.8,197.3,181.1
39.6,34.1,221.1,226.2,213.8,194.0,154.0,178.4
39.6,34.1,236.4,219.6,186.6,132.6,163.1,167.2
39.6,34.1,245.9,206.9,220.2,153.0,171.3,218.5
39.6,34.1,209.4,253.8,236.2,173.6,165.2,141.8
39.6,34.1,226.1,266.0,219.8,149.7,159.0,198.3
39.6,34.1,244.8,225.4,222.9,138.9,146.0,151.8
39.6,34.1,244.2,266.1,235.1,163.3,191.6,182.2
39.6,34.1,201.2,228.8,224.1,131.5,197.7,187.7
39.6,34.1,212.5,210.5,190.1,187.6,159.0,185.1
39.6,34.1,213.2,215.7,265.1,211.5,200.7,172.9
39.6,34.1,222.6,270.2,231.1,182.9,185.4,179.3
39.6,34.1,225.2,255.8,260.2,197.3,189.9,172.4
39.6,34.1,227.2,248.2,167.0,183.7,202.2,179.0
39.6,34.1,238.8,186.4,201.8,102.9,154.6,188.6
39.6,34.1,208.3,217.3,219.3,155.2,188.8,178.6
39.6,34.1,187.1,203.0,204.3,129.3,142.9,163.6
39.6,34.1,187.2,199.3,249.4,144.0,162.7,199.3
39.6,34.1,221.0,215.5,232.2,183.7,177.9,199.5
39.6,34.1,251.2,215.3,175.2,158.1,202.0,135.5
39.6,34.1,245.0,184.1,251.1,169.3,119.3,191.2
39.6,34.1,236.0,219.0,192.0,180.9,201.6,160.6
39.6,34.1,210.4,217.0,208.9,138.6,205.0,162.3
39.6,34.1,174.8,241.6,218.4,186.6,141.7,186.8
39.6,34.1,212.2,191.7,242.1,146.3,178.5,191.3
39.6,34.1,255.8,227.7,167.9,128.7,171.7,155.1
39.6,34.1,217.5,204.6,197.9,176.7,176.2,186.6
39.6,34.1,254.7,232.4,184.7,158.6,144.4,142.4
39.6,34.1,195.4,186.5,242.3,133.8,200.4,171.6
39.6,34.1,227.2,201.2,204.5,132.6,171.4,221.2
39.6,34.1,240.3,186.5,222.8,164.9,160.0,136.6
39.6,34.1,223.8,248.8,205.4,156.2,188.4,188.5
39.6,34.1,271.1,198.9,238.8,123.3,167.4,196.4
39.6,34.1,247.9,216.7,198.0,177.1,200.6,169.9
39.6,34.1,213.7,285.2,203.3,136.8,128.9,190.1
39.6,34.1,277.0,205.9,216.8,149.3,172.4,195.3
39.6,34.1,227.0,253.5,182.0,190.4,160.6,184.9
39.6,34.1,212.7,243.4,179.3,145.0,145.7,199.9
39.6,34.1,247.4,204.4,258.1,156.1,199.3,179.9
39.6,34.1,169.3,172.6,236.8,174.0,166.8,167.5
39.6,34.1,214.4,227.8,223.7,203.2,166.5,215.6
39.6,34.1,282.8,241.9,209.7,168.6,192.7,166.8
39.6,34.1,217.5,259.8,200.0,161.6,202.8,158.0
39.6,34.1,199.2,231.9,179.7,161.7,182.6,174.8
39.6,34.1,175.8,249.5,215.9,155.2,152.7,147.3
39.6,34.1,219.7,207.4,178.9,187.6,199.0,133.2
39.6,34.1,211.8,151.4,183.2,140.4,192.8,184.8
39.6,34.1,232.4,204.1,194.0,151.5,194.6,165.4
39.6,34.1,238.0,182.9,193.5,137.7,174.2,157.8
39.6,34.1,221.7,186.6,220.3,161.9,132.5,203.4
39.6,34.1,274.5,287.0,180.7,136.7,239.7,173.2
39.6,34.1,231.8,174.7,227.2,149.9,153.7,194.5
39.6,34.1,290.0,213.7,243.1,167.5,181.5,154.0
39.6,34.1,218.5,271.6,190.1,173.5,182.2,208.1
39.6,34.1,226.9,183.0,180.8,125.6,219.7,182.8
39.6,34.1,218.1,197.3,237.1,148.1,234.8,179.2
39.6,34.1,191.2,202.5,201.6,114.9,170.0,179.5
39.6,34.1,245.5,224.2,189.4,170.4,170.4,180.9
39.6,34.1,268.3,239.2,225.5,155.1,197.1,208.0
39.6,34.1,217.6,225.8,197.4,172.4,136.4,179.2
39.6,34.1,246.8,151.6,203.9,119.2,183.2,170.7
39.6,34.1,243.8,223.0,192.9,149.3,188.7,156.7
39.6,34.1,233.1,251.3,251.3,189.4,180.0,177.8
39.6,34.1,238.8,223.5,206.0,150.5,151.9,145.8
39.6,34.1,171.9,266.3,199.4,163.7,182.1,173.2
39.6,34.1,187.8,208.0,192.7,120.0,121.7,190.8
39.6,34.1,235.3,147.0,177.1,177.9,138.6,174.8
39.6,34.1,222.8,230.1,191.7,157.6,216.0,170.4
39.6,34.1,211.2,167.2,220.9,138.3,200.3,189.0
39.6,34.1,248.4,213.9,192.9,129.2,182.5,180.6
39.6,34.1,223.4,270.5,191.4,135.0,190.1,187.9
39.6,34.1,267.5,260.8,210.7,153.0,171.6,188.4
39.6,34.1,255.1,202.2,190.1,151.4,212.2,196.0
39.6,34.1,191.7,248.6,210.9,197.2,187.0,167.3
39.6,34.1,263.3,218.4,166.2,187.1,195.5,168.6
39.6,34.1,226.7,225.7,213.1,167.9,172.1,158.2
39.6,34.1,194.1,189.1,201.2,152.7,144.6,161.9
39.6,34.1,270.7,210.1,215.8,138.7,127.4,174.1
39.6,34.1,249.3,217.9,171.8,185.7,150.3,229.9
39.6,34.1,255.3,241.6,236.2,137.3,118.3,181.0
39.6,34.1,195.9,207.1,187.8,148.8,158.6,139.5
39.6,34.1,244.8,226.1,245.6,134.8,176.5,188.7
39.6,34.1,254.0,267.8,213.9,199.8,180.9,179.3
39.6,34.1,223.5,226.7,240.0,163.1,140.2,178.1
39.6,34.1,236.0,237.4,180.9,144.5,146.9,168.5
39.6,34.1,187.9,252.2,244.5,168.6,172.8,170.2
39.6,34.1,186.2,250.2,211.8,153.3,141.7,199.3
39.6,34.1,226.0,177.4,227.2,223.3,153.2,183.0
39.6,34.1,192.4,213.5,219.7,176.9,220.4,190.1
39.6,34.1,229.2,226.5,186.3,183.5,133.7,202.4
39.6,34.1,237.4,206.6,209.0,172.6,214.2,195.6
39.6,34.1,237.1,287.1,207.7,161.9,170.4,212.3
39.6,34.1,199.5,233.8,223.8,146.6,144.5,182.3
39.6,34.1,205.6,270.9,220.6,220.4,143.9,161.7
39.6,34.1,183.3,243.1,254.9,208.4,193.5,184.4
39.6,34.1,220.8,183.8,222.7,127.4,151.5,167.8
39.6,34.1,252.2,210.4,216.9,158.2,185.5,176.0
39.6,34.1,232.1,236.6,250.6,132.2,147.8,196.6
39.6,34.1,240.0,152.1,205.3,195.1,136.7,174.1
39.6,34.1,207.6,186.6,198.4,188.5,160.8,142.0
39.6,34.1,205.3,236.9,208.8,154.2,158.3,153.8
39.6,34.1,198.1,227.0,241.4,180.9,175.6,171.7
39.6,34.1,211.4,297.2,236.5,121.7,176.8,202.0
39.6,34.1,244.7,207.9,208.4,133.9,150.7,177.7
39.6,34.1,221.0,290.2,233.3,182.1,166.0,176.1
39.6,34.1,200.1,237.9,157.8,167.0,246.2,175.5
39.6,34.1,253.3,236.9,199.3,157.3,199.9,165.3
39.6,34.1,257.0,197.3,234.8,135.0,188.1,160.8
39.6,34.1,237.2,249.3,192.9,177.0,181.9,189.9
39.6,34.1,175.0,178.2,211.5,170.8,204.0,191.8
39.6,34.1,243.2,280.8,211.0,186.6,174.3,165.9
39.6,34.1,211.6,168.3,213.1,205.6,163.9,163.7
39.6,34.1,255.1,210.7,208.9,215.1,166.3,189.9
39.6,34.1,226.8,240.7,208.1,167.3,171.7,220.5
39.6,34.1,209.2,259.2,205.8,156.8,183.2,187.6
39.6,34.1,232.7,175.7,240.3,158.8,167.9,178.2
39.6,34.1,250.3,240.3,239.9,218.8,175.4,219.2
39.6,34.1,250.9,238.4,223.3,156.9,131.3,166.0
39.6,34.1,244.5,186.1,237.2,120.0,184.6,186.8
39.6,34.1,236.5,188.8,240.7,174.1,178.7,211.2
39.6,34.1,193.5,205.8,214.6,156.8,155.6,146.9
39.6,34.1,204.8,270.1,210.3,133.7,185.1,140.2
39.6,34.1,220.1,193.4,219.0,142.2,179.2,178.0
39.6,34.1,210.2,266.3,194.9,151.9,151.9,169.2
39.6,34.1,199.8,189.5,173.8,150.8,182.3,175.3
39.6,34.1,227.1,190.2,214.0,168.1,201.4,185.7
39.6,34.1,207.3,256.3,193.1,165.0,198.0,179.6
39.6,34.1,235.4,193.3,208.9,178.8,220.5,154.3
39.6,34.1,208.2,243.4,236.3,123.4,175.5,198.7
39.6,34.1,222.8,248.8,197.1,121.6,127.8,167.4
39.6,34.1,208.2,223.9,263.9,189.5,238.5,173.4
39.6,34.1,251.9,222.6,180.6,131.9,148.8,149.3
39.6,34.1,249.0,160.8,226.2,167.3,162.6,147.1
39.6,34.1,214.4,193.1,195.6,171.9,126.8,160.4
39.6,34.1,255.5,225.4,173.5,121.6,166.9,182.1
39.6,34.1,205.9,233.7,199.4,187.5,195.1,152.4
39.6,34.1,192.4,212.8,285.7,158.7,155.7,147.9
39.6,34.1,250.8,297.3,229.8,149.5,172.2,208.8
39.6,34.1,295.6,183.9,213.5,182.0,144.9,161.2
39.6,34.1,263.2,214.0,219.7,202.4,175.8,173.7
39.6,34.1,224.0,192.6,203.4,154.8,145.3,193.5
39.6,34.1,245.3,220.1,226.6,130.1,219.6,118.6
39.6,34.1,229.9,260.5,237.5,168.0,172.0,175.1
39.6,34.1,196.2,273.8,231.2,182.1,143.2,182.9
39.6,34.1,188.4,182.9,253.5,178.3,162.5,166.8
39.6,34.1,244.4,255.1,200.8,187.5,195.3,178.8
39.6,34.1,192.3,267.2,214.7,149.4,144.4,190.9
39.6,34.1,265.5,233.9,174.0,183.7,204.3,190.1
39.6,34.1,233.2,117.8,221.1,220.0,134.6,146.2
39.6,34.1,205.8,223.7,211.9,157.9,189.8,151.5
39.6,34.1,241.6,167.6,235.8,143.6,225.6,174.9
39.6,34.1,174.7,194.1,209.7,189.2,158.0,187.2
39.6,34.1,227.8,211.5,246.3,151.7,197.4,170.1
39.6,34.1,287.5,222.5,222.7,178.1,178.2,168.4
39.6,34.1,261.3,182.4,210.7,134.3,147.2,147.6
39.6,34.1,237.7,202.0,215.9,161.7,197.3,190.1
39.6,34.1,206.6,167.0,242.4,115.8,153.2,151.5
39.6,34.1,247.6,223.8,239.1,180.3,194.7,191.0
39.6,34.1,212.4,276.6,195.0,164.8,212.6,197.5
39.6,34.1,213.4,187.8,189.7,173.2,168.5,197.0
39.6,34.1,227.0,217.5,227.9,102.9,202.3,177.9
39.6,34.1,212.0,179.1,222.2,174.8,175.3,172.4
39.6,34.1,166.1,240.8,197.6,168.1,149.4,194.6
39.6,34.1,173.7,209.7,224.5,149.3,139.1,196.1
39.6,34.1,176.4,257.4,173.0,163.5,212.8,170.0
39.6,34.1,261.3,249.1,180.5,162.9,175.9,199.8
39.6,34.1,248.2,185.7,206.8,149.8,139.3,197.2
39.6,34.1,274.0,201.0,220.6,178.5,169.3,166.3
39.6,34.1,237.0,158.5,177.1,107.8,170.5,217.8
39.6,34.1,257.1,242.3,224.2,160.1,220.9,190.7
39.6,34.1,284.2,248.3,231.6,146.2,207.2,147.9
39.6,34.1,199.8,205.8,218.7,159.7,169.4,176.1
39.6,34.1,190.3,184.2,201.2,161.0,220.9,191.1
39.6,34.1,194.1,159.8,225.8,146.8,175.1,148.8
39.6,34.1,221.5,202.5,212.3,114.2,203.7,221.5
39.6,34.1,235.1,154.1,212.9,173.9,217.5,194.8
39.6,34.1,239.5,216.5,157.7,126.4,135.2,132.1
39.6,34.1,221.6,280.5,176.3,175.1,188.2,192.5
39.6,34.1,194.9,221.6,214.7,177.0,200.5,172.0
39.6,34.1,193.6,235.7,234.6,134.9,164.1,199.6
39.6,34.1,239.6,222.3,223.3,174.1,172.5,220.0
39.6,34.1,260.9,234.8,235.0,157.1,132.9,184.0
39.6,34.1,208.9,233.9,220.3,198.9,186.1,160.0
39.6,34.1,190.0,199.8,211.9,189.3,190.0,184.2
39.6,34.1,261.3,188.2,212.0,150.0,189.1,189.7
39.6,34.1,251.4,219.5,202.3,221.3,162.4,150.9
39.6,34.1,262.1,209.6,177.6,144.9,176.8,195.6
39.6,34.1,226.3,189.7,233.1,181.3,235.2,153.4
39.6,34.1,198.1,226.2,189.5,151.0,156.3,215.3
39.6,34.1,238.7,273.4,197.2,145.6,218.8,176.4
39.6,34.1,333.2,202.2,247.3,188.9,214.1,181.2
39.6,34.1,217.3,164.5,231.5,144.0,149.8,169.3
39.6,34.1,261.4,209.0,258.1,188.0,153.1,189.0
39.6,34.1,238.1,218.2,208.7,191.3,182.7,182.9
39.6,34.1,271.4,246.9,236.9,221.0,234.5,179.8
39.6,34.1,250.8,182.6,198.2,131.0,165.7,202.0
39.6,34.1,243.1,275.2,240.0,155.8,180.2,199.5
39.6,34.1,229.1,217.3,224.0,138.5,145.1,207.5
39.6,34.1,273.6,217.0,183.8,202.3,172.9,179.5
39.6,34.1,213.8,240.4,235.0,163.5,126.5,171.3
39.6,34.1,265.5,159.2,205.1,169.0,159.1,168.0
39.6,34.1,249.8,177.7,208.1,119.7,126.3,166.9
39.6,34.1,263.9,227.1,185.1,210.3,131.7,193.8
39.6,34.1,232.2,193.9,227.5,175.3,149.8,165.7
39.6,34.1,208.1,195.0,232.7,127.8,179.3,164.5
39.6,34.1,268.6,250.2,205.5,175.7,181.6,200.3
39.6,34.1,244.4,133.6,232.4,165.7,128.8,172.5
39.6,34.1,232.5,170.0,220.0,133.2,179.4,165.1
39.6,34.1,217.2,229.1,215.1,195.5,200.6,198.8
39.6,34.1,181.0,237.6,236.3,152.4,187.9,161.9
39.6,34.1,251.1,206.0,195.0,166.5,180.8,152.9
39.6,34.1,262.6,162.0,254.9,158.2,183.9,181.4
39.6,34.1,194.3,157.2,215.4,138.7,163.1,216.9
39.6,34.1,251.0,183.7,192.6,190.1,182.4,211.1
39.6,34.1,235.8,201.1,157.3,150.1,167.7,185.6
39.6,34.1,285.6,207.5,228.0,173.9,188.8,198.5
39.6,34.1,258.9,185.3,265.7,174.5,173.0,173.2
39.6,34.1,213.9,259.7,196.2,164.0,200.7,141.1
39.6,34.1,201.0,205.9,213.7,183.7,175.5,170.1
39.6,34.1,205.8,185.1,221.2,201.4,228.6,165.7
39.6,34.1,224.4,199.6,267.9,149.7,202.3,173.8
39.6,34.1,262.9,230.0,224.2,139.0,186.7,143.2
39.6,34.1,192.8,237.7,199.0,163.5,163.0,208.9
39.6,34.1,217.7,209.4,207.8,107.9,195.3,194.0
39.6,34.1,223.9,223.2,230.6,158.9,162.1,208.6
39.6,34.1,259.9,209.9,212.7,184.7,193.7,180.5
39.6,34.1,195.5,198.6,193.3,177.9,168.7,179.0
39.6,34.1,263.2,209.7,180.5,166.8,134.4,161.1
39.6,34.1,227.5,252.0,191.7,107.2,181.1,162.5
39.6,34.1,245.2,174.9,164.3,156.9,170.5,147.7
39.6,34.1,217.8,202.9,208.8,135.7,188.7,190.4
39.6,34.1,213.0,237.0,216.1,150.5,175.7,189.0
39.6,34.1,231.6,178.2,228.5,146.9,232.4,156.5
39.6,34.1,240.2,206.5,215.7,168.0,139.7,179.1
39.6,34.1,228.3,206.7,208.0,204.7,191.5,175.0
39.6,34.1,188.6,153.4,224.1,131.5,161.8,149.8
39.6,34.1,262.0,149.7,177.0,200.5,179.6,188.3
39.6,34.1,243.0,219.0,196.7,172.6,149.5,144.2
39.6,34.1,192.2,256.0,236.2,119.5,139.8,211.3
39.6,34.1,225.8,222.9,238.9,163.1,140.9,188.9
39.6,34.1,196.8,235.6,249.1,222.2,176.4,164.5
39.6,34.1,232.9,250.8,216.8,167.4,219.5,182.2
39.6,34.1,275.8,261.7,228.7,131.0,119.7,194.3
39.6,34.1,233.3,180.0,234.0,130.0,192.5,138.9
39.6,34.1,196.7,190.7,213.1,182.9,195.8,153.1
39.6,34.1,240.4,221.7,244.4,158.0,136.6,118.7
39.6,34.1,232.8,146.6,207.7,171.9,169.5,168.6
39.6,34.1,234.6,218.5,239.2,153.5,190.2,191.3
39.6,34.1,228.7,236.3,215.3,188.7,193.7,182.5
39.6,34.1,226.3,221.4,246.8,199.7,156.5,204.9
39.6,34.1,191.3,155.5,253.8,118.9,205.8,128.5
39.6,34.1,247.4,236.8,242.6,171.2,201.5,171.4
39.6,34.1,269.7,152.0,183.2,145.3,161.3,211.7
39.6,34.1,258.6,185.9,183.5,180.0,183.1,166.0
39.6,34.1,269.4,235.4,196.4,136.7,173.4,192.1
39.6,34.1,248.5,198.7,235.9,130.2,196.5,193.8
39.6,34.1,186.4,229.2,254.2,177.5,169.9,169.5
39.6,34.1,165.0,238.4,190.0,143.8,198.0,128.6
39.6,34.1,208.5,183.3,219.5,140.3,145.4,194.1
39.6,34.1,263.8,194.6,241.3,161.1,199.1,143.8
39.6,34.1,200.9,220.4,213.0,156.4,162.6,137.7
39.6,34.1,262.1,231.3,201.1,177.1,177.2,180.2
